book_id,title,author,fictional,popularity_score,isbn,page_count,tags,cover_image_filename,cover_image_dominant_color,cover_image_bg_color,is_cover_image_dark,createdAt,updatedAt,introdone
333,The Five Dysfunctions of a Team,Patrick Lencioni,False,80,9780787960759,229,"{management,leadership}",333.webp,#931710,#e1bebc,True,2025-04-06 07:49:30.858+00,2025-05-24 20:50:25.908+00,true
328,On the Other Hand: The Little Anthology of Big Questions,Renée Paule,False,55,NULL,NULL,{philosophy},328.webp,NULL,NULL,NULL,2025-04-06 07:49:30.851+00,2025-04-26 14:46:14.247+00,true
329,A Capitalist in North Korea: My Seven Years in the Hermit Kingdom,Felix Abt,False,60,9781612346098,320,"{historical,politics}",329.webp,NULL,NULL,NULL,2025-04-06 07:49:30.852+00,2025-04-26 14:46:14.253+00,true
334,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,False,85,9781455509126,304,"{career,success}",334.webp,#2c7276,#c4d7d9,True,2025-04-06 07:49:30.859+00,2025-05-01 14:15:20.452+00,true
343,NurtureShock: New Thinking About Children,Po Bronson,False,75,NULL,NULL,"{educational,influential}",343.webp,#bbc69a,#cfd7b8,True,2025-04-06 07:49:30.874+00,2025-05-24 20:50:38.064+00,true
342,"How Successful People Think: Change Your Thinking, Change Your Life",John C. Maxwell,False,85,NULL,NULL,"{motivational,self-improvement}",342.webp,#01706f,#b8d7d7,True,2025-04-06 07:49:30.873+00,2025-05-01 14:15:38.839+00,true
340,The Magic of Thinking Big,David J. Schwartz,False,90,9780671646783,384,"{motivational,self-improvement}",340.webp,#141344,#bdbdcb,True,2025-04-06 07:49:30.87+00,2025-04-27 08:28:28.702+00,true
347,The 21 Irrefutable Laws of Leadership: Follow Them and People Will Follow You,John C. Maxwell,False,90,NULL,NULL,"{bestseller,leadership}",347.webp,#1f3232,#c0c6c6,True,2025-04-06 07:49:30.88+00,2025-04-27 08:28:35.962+00,true
341,The Power of Praying for Your Adult Children,Stormie Omartian,False,60,NULL,NULL,"{influential,2020s}",341.webp,NULL,NULL,NULL,2025-04-06 07:49:30.871+00,2025-04-26 14:46:14.315+00,true
348,Obama's Wars,Bob Woodward,False,85,NULL,NULL,"{historical,political}",348.webp,#2b3741,#c4c7ca,True,2025-04-06 07:49:30.881+00,2025-05-01 14:15:46.836+00,true
345,What to Say When You Talk to Yourself,Shad Helmstetter,False,70,NULL,NULL,"{self-improvement,motivational}",345.webp,#ff7b35,#ffdac7,True,2025-04-06 07:49:30.877+00,2025-05-24 20:50:43.735+00,true
344,A Return to Love: Reflections on the Principles of A Course in Miracles,Marianne Williamson,False,80,NULL,NULL,"{influential,spiritual}",344.webp,NULL,NULL,NULL,2025-04-06 07:49:30.875+00,2025-04-26 14:46:14.333+00,true
351,Goals!: How to Get Everything You Want Faster Than You Ever Thought Possible,Brian Tracy,False,80,NULL,NULL,"{motivational,self-improvement}",351.webp,#b7140f,#ebbdbc,True,2025-04-06 07:49:30.885+00,2025-05-24 20:50:50.119+00,true
320,How to Fail at Almost Everything and Still Win Big: Kind of the Story of My Life,Scott Adams,False,80,9781591847748,256,"{motivational,self-improvement}",320.webp,#ffcf13,#ffdd5a,True,2025-04-06 07:49:30.84+00,2025-05-24 20:48:27.044+00,true
350,How to Develop Self-Confidence & Influence People by Public Speaking,Dale Carnegie,False,85,NULL,NULL,"{classic,motivational}",350.webp,#bd3d2f,#edc9c5,True,2025-04-06 07:49:30.884+00,2025-05-01 14:16:03.326+00,true
354,The Art of Loving,Erich Fromm,False,85,NULL,NULL,"{classic,psychology}",354.webp,#f6a89e,#f9c2bb,True,2025-04-06 07:49:30.89+00,2025-05-01 14:16:10.353+00,true
352,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,James L. Ferrell,False,65,NULL,NULL,"{spiritual,influential}",352.webp,#c24107,#eecab9,True,2025-04-06 07:49:30.887+00,2025-05-24 20:50:57.352+00,true
353,Troublemaker: Surviving Hollywood and Scientology,Leah Remini,False,75,NULL,NULL,"{biography,influential}",353.webp,#a56247,#e6d3cb,True,2025-04-06 07:49:30.888+00,2025-05-24 20:51:05.915+00,true
359,Difficult Conversations: How to Discuss What Matters Most,Douglas Stone,False,80,NULL,NULL,"{communication,self-improvement}",359.webp,#213252,#c1c6cf,True,2025-04-06 07:49:30.903+00,2025-05-24 20:51:12.389+00,true
357,Chicken Soup for the Soul,Jack Canfield,False,95,NULL,NULL,"{bestseller,motivational}",357.webp,#fcf5e5,#e3ddce,False,2025-04-06 07:49:30.893+00,2025-04-27 08:29:07.778+00,true
339,Walden & Civil Disobedience,Henry David Thoreau,False,90,9780140390445,336,"{classic,philosophy}",339.webp,#999440,#e3e1c9,True,2025-04-06 07:49:30.868+00,2025-04-27 08:28:21.107+00,true
365,A Grief Observed,C.S. Lewis,False,80,9780060652388,112,"{classic,grief,influential}",365.webp,#3f3458,#c9c6d0,True,2025-04-06 07:49:30.943+00,2025-05-24 20:51:32.017+00,true
369,Thunderstruck,Erik Larson,False,75,9781400080670,480,"{historical,bestseller}",369.webp,#042437,#b9c2c7,True,2025-04-06 07:49:30.953+00,2025-05-24 20:51:37.4+00,true
366,Intuition Magic: Understanding Your Psychic Nature,Linda Keen,False,55,NULL,224,"{psychic,spirituality}",366.webp,NULL,NULL,NULL,2025-04-06 07:49:30.945+00,2025-04-26 14:46:14.445+00,true
368,Is Goat Beef?,Jeffery M. Camp,False,40,NULL,NULL,{niche},368.webp,NULL,NULL,NULL,2025-04-06 07:49:30.949+00,2025-04-26 14:46:14.456+00,true
375,The Swerve: How the World Became Modern,Stephen Greenblatt,False,80,9780393343403,356,"{historical,award-winning}",375.webp,#136d6c,#bdd6d6,True,2025-04-06 07:49:30.962+00,2025-05-24 20:52:02.418+00,true
390,Seven Years in Tibet,Heinrich Harrer,False,85,9780874778885,368,"{adapted-to-film,historical}",390.webp,#772f22,#d9c5c1,True,2025-04-06 07:49:30.98+00,2025-05-01 14:16:56.977+00,true
394,Shoe Dog: A Memoir by the Creator of Nike,Phil Knight,False,90,9781501135910,400,"{bestseller,influential}",394.webp,#131412,#bdbdbd,True,2025-04-06 07:49:30.985+00,2025-04-27 08:29:20.78+00,true
381,The Science of Getting Rich,Wallace D. Wattles,False,70,9781585426010,160,"{self-improvement,motivational,classic}",381.webp,#007355,#b8d8cf,True,2025-04-06 07:49:30.969+00,2025-05-24 20:52:17.111+00,true
363,The Little Book of Lykke: The Danish Search for the World's Happiest People,Meik Wiking,False,75,9780062820334,288,"{happiness,influential,trending}",363.webp,#e65d16,#f8d2be,True,2025-04-06 07:49:30.939+00,2025-05-24 20:51:18.363+00,true
389,The Element: How Finding Your Passion Changes Everything,Ken Robinson,False,78,9780143116737,288,"{self-improvement,motivational}",389.webp,#d8341e,#f4c6c0,True,2025-04-06 07:49:30.979+00,2025-05-24 20:52:55.929+00,true
387,Secrets of the Millionaire Mind: Mastering the Inner Game of Wealth,T. Harv Eker,False,85,9780060763282,210,"{bestseller,self-improvement,motivational}",387.webp,NULL,NULL,NULL,2025-04-06 07:49:30.977+00,2025-04-26 14:46:14.566+00,true
391,The Freedom Writers Diary,Erin Gruwell,False,80,9780385494229,320,"{influential,educational}",391.webp,#e8451d,#f9cbc0,True,2025-04-06 07:49:30.982+00,2025-05-24 20:53:01.988+00,true
393,Why Not Me?,Mindy Kaling,False,70,9780804138147,240,"{biography,humor}",393.webp,#fe9e96,#febbb6,True,2025-04-06 07:49:30.984+00,2025-05-24 20:53:14.772+00,true
395,Think Again: The Power of Knowing What You Don't Know,Adam M. Grant,False,85,9781984878106,320,"{self-improvement,motivational}",395.webp,#00a0e5,#b8e5f8,True,2025-04-06 07:49:30.987+00,2025-05-01 14:17:04.618+00,true
398,Religious Literacy: What Every American Needs to Know--And Doesn't,Stephen Prothero,False,70,9780060859527,320,"{educational,influential}",398.webp,#bab36a,#cfca97,True,2025-04-06 07:49:30.99+00,2025-05-24 20:53:29.321+00,true
403,Start Where You Are: A Guide to Compassionate Living,Pema Chödrön,False,75,9781590301425,240,"{self-improvement,motivational}",403.webp,#d1593c,#f2d1c9,True,2025-04-06 07:49:30.996+00,2025-05-24 20:53:42.749+00,true
373,Reasons to Stay Alive,Matt Haig,False,85,9781782116820,272,"{""mental health"",inspirational,bestseller}",373.webp,#281050,#c3bcce,True,2025-04-06 07:49:30.96+00,2025-05-01 14:16:39.665+00,true
399,Black Boy,Richard Wright,False,85,9780060929787,448,"{classic,historical}",399.webp,#6b2204,#d5c1b9,True,2025-04-06 07:49:30.991+00,2025-05-01 14:17:11.656+00,true
397,Cancer: It can be a lonely journey,Ron Millicent,False,50,NULL,NULL,{health},397.webp,NULL,NULL,NULL,2025-04-06 07:49:30.989+00,2025-04-26 14:46:14.616+00,true
402,"Stamped: Racism, Antiracism, and You",Jason Reynolds,False,85,9780316453691,320,"{educational,influential,trending}",402.webp,#787368,#d9d8d5,True,2025-04-06 07:49:30.995+00,2025-05-01 14:17:28.739+00,true
401,Introvert Power: Why Your Inner Life Is Your Hidden Strength,Laurie A. Helgoe,False,60,NULL,320,"{self-improvement,educational}",401.webp,NULL,NULL,NULL,2025-04-06 07:49:30.994+00,2025-04-26 14:46:14.638+00,true
386,My Life in France,Julia Child,False,75,9780307277695,352,"{biography,influential}",386.webp,#3693aa,#c7e1e7,True,2025-04-06 07:49:30.976+00,2025-05-24 20:52:40.719+00,true
374,Living History,Hillary Rodham Clinton,False,90,9780743222259,562,"{political,memoir,bestseller}",374.webp,#00121f,#b8bdc0,True,2025-04-06 07:49:30.961+00,2025-04-27 08:29:13.636+00,true
364,"Goodbye, Things: The New Japanese Minimalism",Fumio Sasaki,False,70,9780393609035,288,"{minimalism,self-improvement,trending}",364.webp,#67a994,#d5e7e1,True,2025-04-06 07:49:30.941+00,2025-05-24 20:51:26.715+00,true
418,Leaders Eat Last: Why Some Teams Pull Together and Others Don't,Simon Sinek,False,85,9781591848019,368,"{leadership,motivational}",418.webp,#154557,#bdcbd0,True,2025-04-06 07:49:31.016+00,2025-05-01 14:17:40.694+00,true
410,Crush It!: Why Now Is the Time to Cash In on Your Passion,Gary Vaynerchuk,False,85,9780061914171,160,"{motivational,entrepreneurship}",410.webp,NULL,NULL,NULL,2025-04-06 07:49:31.005+00,2025-04-26 14:46:14.683+00,true
411,Essential Guide to Treat Diabetes and to Lower Cholesterol,Howard T. Joe,False,50,NULL,NULL,"{health,educational}",411.webp,NULL,NULL,NULL,2025-04-06 07:49:31.007+00,2025-04-26 14:46:14.687+00,true
419,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,False,80,9780446691093,288,"{self-improvement,motivational}",419.webp,#1c4c5e,#bfcdd2,True,2025-04-06 07:49:31.017+00,2025-05-24 20:54:27.938+00,true
427,Feeling Good: The New Mood Therapy,David D. Burns,False,85,9780380810338,736,"{self-improvement,psychology}",427.webp,#6aafba,#d5e9ec,True,2025-04-06 07:49:31.026+00,2025-05-01 14:17:49.051+00,true
420,Reinventing Your Life: The Breakthrough Program to End Negative Behavior...and Feel Great Again,Jeffrey E. E. Young,False,70,9780452272040,384,"{self-improvement,psychology}",420.webp,#54936b,#cfe1d5,True,2025-04-06 07:49:31.018+00,2025-05-24 20:54:36.925+00,true
423,The Slight Edge,Jeff Olson,False,75,9781626340466,276,"{self-improvement,motivational}",423.webp,#0164a8,#b8d4e7,True,2025-04-06 07:49:31.022+00,2025-05-24 20:54:53.982+00,true
426,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,False,80,9780316925280,368,{influential},426.webp,#1d869d,#c0dde3,True,2025-04-06 07:49:31.025+00,2025-05-24 20:55:00.025+00,true
444,The Power of a Praying Parent,Stormie Omartian,False,70,978-0736957670,224,"{motivational,self-improvement}",444.webp,#097775,#bad9d8,True,2025-04-06 07:49:31.046+00,2025-05-24 20:55:06.884+00,true
445,Rocket Boys (Coalwood #1),Homer Hickam,False,85,978-0385333214,368,"{bestseller,adapted-to-film}",445.webp,#113f52,#bcc9cf,True,2025-04-06 07:49:31.048+00,2025-05-01 14:18:04.463+00,true
428,View Points and Points of View: A 'Phoetry Book' from Cornwall,Clive Blake,False,40,NULL,NULL,{},428.webp,NULL,NULL,NULL,2025-04-06 07:49:31.027+00,2025-04-26 14:46:14.741+00,true
430,Lucky Go Happy: Make Happiness Happen!,Paul Van Der Merwe,False,55,9780620573882,160,"{self-improvement,motivational}",430.webp,NULL,NULL,NULL,2025-04-06 07:49:31.03+00,2025-04-26 14:46:14.744+00,true
431,The Sidepiece Handbook,toniwo,False,30,NULL,NULL,{},431.webp,NULL,NULL,NULL,2025-04-06 07:49:31.031+00,2025-04-26 14:46:14.747+00,true
432,Deadly Diseases and the Therory of Evolution,Paul Ola,False,45,NULL,NULL,{educational},432.webp,NULL,NULL,NULL,2025-04-06 07:49:31.032+00,2025-04-26 14:46:14.75+00,true
433,The Dirty Truth,T.J. Anderson,False,35,NULL,NULL,{},433.webp,NULL,NULL,NULL,2025-04-06 07:49:31.033+00,2025-04-26 14:46:14.753+00,true
435,Just Around The Bend: Más o Menos,Renée Paule,False,40,NULL,NULL,{},435.webp,NULL,NULL,NULL,2025-04-06 07:49:31.035+00,2025-04-26 14:46:14.759+00,true
436,Dear Su Yen,Su-Yen Hu,False,30,NULL,NULL,{},436.webp,NULL,NULL,NULL,2025-04-06 07:49:31.037+00,2025-04-26 14:46:14.762+00,true
438,"Sex: How to Get More of It: A guy’s roadmap to paradise, in and out of the bedroom",Jodi Ambrose,False,45,NULL,NULL,{self-improvement},438.webp,NULL,NULL,NULL,2025-04-06 07:49:31.039+00,2025-04-26 14:46:14.768+00,true
439,The Art of Startup Fundraising,Alejandro Cremades,False,60,9781119191834,224,{entrepreneurship},439.webp,NULL,NULL,NULL,2025-04-06 07:49:31.04+00,2025-04-26 14:46:14.771+00,true
446,"Buddha's Brain: The Practical Neuroscience of Happiness, Love, and Wisdom",Rick Hanson,False,78,978-1572246959,272,"{educational,self-improvement}",446.webp,#319793,#c5e2e1,True,2025-04-06 07:49:31.049+00,2025-05-24 20:55:14.291+00,true
412,The Charisma Myth: How Anyone Can Master the Art and Science of Personal Magnetism,Olivia Fox Cabane,False,75,9781591845940,272,"{self-improvement,motivational}",412.webp,#ec9d2c,#f2ba6b,True,2025-04-06 07:49:31.009+00,2025-05-24 20:54:20.622+00,true
448,The Liars' Club,Mary Karr,False,80,978-0143035749,320,"{award-winning,bestseller}",448.webp,#c74315,#efcabd,True,2025-04-06 07:49:31.051+00,2025-05-24 20:55:20.505+00,true
447,Journey to the West: A Long March from Eastern Dream to Western Reality,Biao Wang,False,50,NULL,NULL,{historical},447.webp,NULL,NULL,NULL,2025-04-06 07:49:31.05+00,2025-04-26 14:46:14.793+00,true
409,The Allegory of the Cave,Plato,False,95,NULL,20,"{classic,philosophical}",409.webp,#b04823,#e9ccc1,True,2025-04-06 07:49:31.004+00,2025-04-27 08:29:28.181+00,true
463,The Seven Storey Mountain,Thomas Merton,False,80,9780156010863,467,"{classic,biography}",463.webp,#65613e,#d4d3c9,True,2025-04-06 07:49:31.068+00,2025-05-24 20:56:00.005+00,true
461,Mein Kampf,Adolf Hitler,False,90,NULL,720,"{historical,influential}",461.webp,NULL,NULL,NULL,2025-04-06 07:49:31.065+00,2025-04-26 14:46:14.836+00,true
470,"The Lemon Tree: An Arab, a Jew, and the Heart of the Middle East",Sandy Tolan,False,75,9781596913431,368,"{historical,educational}",470.webp,#17625d,#bed3d2,True,2025-04-06 07:49:31.076+00,2025-05-24 20:56:15.453+00,true
474,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",Eric Metaxas,False,80,9781595552464,624,"{biography,historical}",474.webp,#982c17,#e2c4be,True,2025-04-06 07:49:31.08+00,2025-05-24 20:56:40.763+00,true
464,The China-America Alliance: East Asian and American Cultural Values Promote Global Harmony,Jack C. Westman,False,50,NULL,NULL,{educational},464.webp,NULL,NULL,NULL,2025-04-06 07:49:31.069+00,2025-04-26 14:46:14.847+00,true
473,Brain on Fire: My Month of Madness,Susannah Cahalan,False,85,9781451621389,288,"{biography,influential}",473.webp,#0a0605,#bbb9b9,True,2025-04-06 07:49:31.079+00,2025-05-01 14:18:23.803+00,true
475,Radical Acceptance: Embracing Your Life With the Heart of a Buddha,Tara Brach,False,75,9780553380996,352,"{self-improvement,mindfulness}",475.webp,#144d4e,#bdcdcd,True,2025-04-06 07:49:31.082+00,2025-05-24 20:56:49.12+00,true
472,The Power of a Praying Husband,Stormie Omartian,False,60,9780736957588,208,"{motivational,self-improvement}",472.webp,NULL,NULL,NULL,2025-04-06 07:49:31.078+00,2025-04-26 14:46:14.87+00,true
485,"The Power (The Secret, #2)",Rhonda Byrne,False,85,9781439181782,272,"{bestseller,motivational}",485.webp,#320470,#c6b9d7,True,2025-04-06 07:49:31.095+00,2025-05-01 14:18:31.868+00,true
478,Open,Andre Agassi,False,80,9780307388407,388,"{biography,influential}",478.webp,#2e6384,#c5d3dd,True,2025-04-06 07:49:31.085+00,2025-05-24 20:56:55.814+00,true
481,"Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living",Shauna Niequist,False,70,9780310342991,240,"{self-improvement,motivational}",481.webp,#dfd8c7,#c9c2b3,False,2025-04-06 07:49:31.089+00,2025-05-24 20:57:10.594+00,true
476,"Shattered Lives: A Brutal Murder, A Cop On The Edge",Peter Seymour,False,55,NULL,NULL,{crime},476.webp,NULL,NULL,NULL,2025-04-06 07:49:31.083+00,2025-04-26 14:46:14.886+00,true
477,When Bad Things Happen to Good People,Harold S. Kushner,False,85,9781400034727,176,"{self-improvement,motivational}",477.webp,NULL,NULL,NULL,2025-04-06 07:49:31.084+00,2025-04-26 14:46:14.89+00,true
482,The Places That Scare You: A Guide to Fearlessness in Difficult Times,Pema Chödrön,False,75,9781570629211,144,"{self-improvement,motivational}",482.webp,#023447,#b8c6cb,True,2025-04-06 07:49:31.091+00,2025-05-24 20:57:16.622+00,true
466,"Women, Race & Class",Angela Davis,False,85,9780394713519,288,"{influential,historical}",466.webp,#a71d13,#e6c0bd,True,2025-04-06 07:49:31.071+00,2025-05-01 14:18:15.479+00,true
484,"The Talent Code: Unlocking the Secret of Skill in Sports, Art, Music, Math, and Just About Everything Else",Daniel Coyle,False,80,9780553806847,256,"{educational,self-improvement}",484.webp,#1e0d2f,#c0bbc5,True,2025-04-06 07:49:31.094+00,2025-05-24 20:57:23.007+00,true
483,Leadership Lessons From Mom,Mark Villareal,False,50,9781683500295,150,"{motivational,educational}",483.webp,NULL,NULL,NULL,2025-04-06 07:49:31.093+00,2025-04-26 14:46:14.909+00,true
460,"Mayflower: A Story of Courage, Community, and War",Nathaniel Philbrick,False,80,978-0143111979,480,"{historical,bestseller}",460.webp,#d37919,#f3d9bf,True,2025-04-06 07:49:31.064+00,2025-05-24 20:55:38.483+00,true
486,My Utmost for His Highest,Oswald Chambers,False,90,9781572937719,416,"{classic,religious}",486.webp,NULL,NULL,NULL,2025-04-06 07:49:31.097+00,2025-04-26 14:46:14.921+00,true
489,With the Old Breed: At Peleliu and Okinawa,Eugene B. Sledge,False,85,9780891419198,352,"{historical,war}",489.webp,NULL,NULL,NULL,2025-04-06 07:49:31.1+00,2025-04-26 14:46:14.931+00,true
494,The Biographies of Jesus' Apostles: Ambassadors in Chains,James Allen Moseley,False,60,9781940269804,300,"{religious,historical}",494.webp,NULL,NULL,NULL,2025-04-06 07:49:31.106+00,2025-04-26 14:46:14.946+00,true
479,The Souls of Black Folk,W.E.B. Du Bois,False,90,9780140189988,272,"{classic,influential}",479.webp,#38170b,#c7bebb,True,2025-04-06 07:49:31.087+00,2025-04-27 08:30:02.302+00,true
501,"It's Not How Good You Are, It's How Good You Want To Be",Paul Arden,False,70,9780714843377,128,"{motivational,self-improvement}",501.webp,#fcc000,#fdd34d,True,2025-04-06 07:49:31.114+00,2025-05-24 20:58:03.983+00,true
506,Letters from a Stoic,Seneca,False,80,9780140442106,256,"{classic,philosophy}",506.webp,#f49d13,#f7ba5a,True,2025-04-06 07:49:31.12+00,2025-05-24 20:58:19.44+00,true
502,A Love Story How God Pursued Me and Found Me: An Impossibly True Story,Samantha Ryan Chandler,False,40,NULL,NULL,"{religion,memoir}",502.webp,NULL,NULL,NULL,2025-04-06 07:49:31.116+00,2025-04-26 14:46:14.975+00,true
504,The Ultimate Religion,Gillian Dance,False,30,NULL,NULL,{religion},504.webp,NULL,NULL,NULL,2025-04-06 07:49:31.118+00,2025-04-26 14:46:14.979+00,true
505,Untamed,Glennon Doyle,False,85,9781984801258,352,"{bestseller,motivational,self-improvement}",505.webp,NULL,NULL,NULL,2025-04-06 07:49:31.119+00,2025-04-26 14:46:14.983+00,true
